cb_index,llr_len,decode_us,bit_diff,e2e_us,emulation_mode,source
340,19200,11021.1,-1,11439.3,gcp_kvm_cxl_bpftime_node1,measured
341,19200,10551.0,-1,11029.2,gcp_kvm_cxl_bpftime_node1,measured
342,19200,10731.2,-1,11161.5,gcp_kvm_cxl_bpftime_node1,measured
343,19200,10990.3,-1,11423.6,gcp_kvm_cxl_bpftime_node1,measured
344,19200,11100.7,-1,11517.5,gcp_kvm_cxl_bpftime_node1,measured
345,19200,11898.5,-1,12282.8,gcp_kvm_cxl_bpftime_node1,measured
346,19200,11371.0,-1,11831.9,gcp_kvm_cxl_bpftime_node1,measured
347,19200,11222.3,-1,11615.1,gcp_kvm_cxl_bpftime_node1,measured
348,19200,11207.6,-1,11609.7,gcp_kvm_cxl_bpftime_node1,measured
349,19200,10795.1,-1,11219.6,gcp_kvm_cxl_bpftime_node1,measured
350,19200,11133.6,-1,11507.7,gcp_kvm_cxl_bpftime_node1,measured
351,19200,11077.1,-1,11401.3,gcp_kvm_cxl_bpftime_node1,measured
352,19200,10522.4,-1,10887.2,gcp_kvm_cxl_bpftime_node1,measured
353,19200,11157.4,-1,11604.9,gcp_kvm_cxl_bpftime_node1,measured
354,19200,10832.9,-1,11339.7,gcp_kvm_cxl_bpftime_node1,measured
355,19200,10927.8,-1,11308.6,gcp_kvm_cxl_bpftime_node1,measured
356,19200,11271.5,-1,11548.0,gcp_kvm_cxl_bpftime_node1,measured
357,19200,11206.2,-1,11651.8,gcp_kvm_cxl_bpftime_node1,measured
358,19200,10907.3,-1,11265.2,gcp_kvm_cxl_bpftime_node1,measured
359,19200,10575.1,-1,10865.3,gcp_kvm_cxl_bpftime_node1,measured
360,19200,10461.0,-1,10797.3,gcp_kvm_cxl_bpftime_node1,measured
361,19200,10740.0,-1,11203.4,gcp_kvm_cxl_bpftime_node1,measured
362,19200,11127.8,-1,11555.9,gcp_kvm_cxl_bpftime_node1,measured
363,19200,11041.7,-1,11317.1,gcp_kvm_cxl_bpftime_node1,measured
364,19200,11219.3,-1,11708.8,gcp_kvm_cxl_bpftime_node1,measured
365,19200,11379.3,-1,11764.0,gcp_kvm_cxl_bpftime_node1,measured
366,19200,11247.8,-1,11704.7,gcp_kvm_cxl_bpftime_node1,measured
367,19200,11143.2,-1,11600.3,gcp_kvm_cxl_bpftime_node1,measured
368,19200,10584.5,-1,11029.4,gcp_kvm_cxl_bpftime_node1,measured
369,19200,10954.3,-1,11181.5,gcp_kvm_cxl_bpftime_node1,measured
370,19200,11227.3,-1,11616.3,gcp_kvm_cxl_bpftime_node1,measured
371,19200,11075.1,-1,11639.5,gcp_kvm_cxl_bpftime_node1,measured
372,19200,10783.9,-1,11215.3,gcp_kvm_cxl_bpftime_node1,measured
373,19200,11060.1,-1,11617.5,gcp_kvm_cxl_bpftime_node1,measured
374,19200,10828.0,-1,11241.6,gcp_kvm_cxl_bpftime_node1,measured
375,19200,10578.1,-1,10929.3,gcp_kvm_cxl_bpftime_node1,measured
376,19200,11004.6,-1,11423.6,gcp_kvm_cxl_bpftime_node1,measured
377,19200,11110.3,-1,11576.2,gcp_kvm_cxl_bpftime_node1,measured
378,19200,10754.3,-1,11168.4,gcp_kvm_cxl_bpftime_node1,measured
379,19200,10918.4,-1,11491.2,gcp_kvm_cxl_bpftime_node1,measured
380,19200,11237.3,-1,11653.8,gcp_kvm_cxl_bpftime_node1,measured
381,19200,11263.5,-1,11732.4,gcp_kvm_cxl_bpftime_node1,measured
382,19200,11268.0,-1,11712.3,gcp_kvm_cxl_bpftime_node1,measured
383,19200,11195.0,-1,11532.1,gcp_kvm_cxl_bpftime_node1,measured
384,19200,10499.9,-1,10888.2,gcp_kvm_cxl_bpftime_node1,measured
385,19200,11100.1,-1,11459.9,gcp_kvm_cxl_bpftime_node1,measured
386,19200,11168.7,-1,11492.6,gcp_kvm_cxl_bpftime_node1,measured
387,19200,10487.1,-1,10874.0,gcp_kvm_cxl_bpftime_node1,measured
388,19200,11326.1,-1,11701.9,gcp_kvm_cxl_bpftime_node1,measured
389,19200,10789.5,-1,11205.4,gcp_kvm_cxl_bpftime_node1,measured
390,19200,11303.7,-1,11734.6,gcp_kvm_cxl_bpftime_node1,measured
391,19200,10829.9,-1,11162.3,gcp_kvm_cxl_bpftime_node1,measured
392,19200,10538.1,-1,10834.5,gcp_kvm_cxl_bpftime_node1,measured
393,19200,10726.5,-1,11152.2,gcp_kvm_cxl_bpftime_node1,measured
394,19200,11084.6,-1,11509.8,gcp_kvm_cxl_bpftime_node1,measured
395,19200,11296.2,-1,11744.8,gcp_kvm_cxl_bpftime_node1,measured
396,19200,11085.5,-1,11454.7,gcp_kvm_cxl_bpftime_node1,measured
397,19200,11225.7,-1,11583.6,gcp_kvm_cxl_bpftime_node1,measured
398,19200,11277.0,-1,11564.9,gcp_kvm_cxl_bpftime_node1,measured
399,19200,11001.8,-1,11312.1,gcp_kvm_cxl_bpftime_node1,measured
400,19200,11434.4,-1,11601.0,gcp_kvm_cxl_bpftime_node1,measured
401,19200,11152.4,-1,11564.5,gcp_kvm_cxl_bpftime_node1,measured
402,19200,10729.2,-1,10973.0,gcp_kvm_cxl_bpftime_node1,measured
403,19200,11152.1,-1,11534.5,gcp_kvm_cxl_bpftime_node1,measured
404,19200,11211.7,-1,11603.0,gcp_kvm_cxl_bpftime_node1,measured
405,19200,11013.0,-1,11413.7,gcp_kvm_cxl_bpftime_node1,measured
406,19200,11387.5,-1,11700.8,gcp_kvm_cxl_bpftime_node1,measured
407,19200,11120.9,-1,11539.2,gcp_kvm_cxl_bpftime_node1,measured
408,19200,10468.4,-1,10946.1,gcp_kvm_cxl_bpftime_node1,measured
409,19200,10715.9,-1,11170.8,gcp_kvm_cxl_bpftime_node1,measured
410,19200,11105.3,-1,11436.8,gcp_kvm_cxl_bpftime_node1,measured
411,19200,10957.5,-1,11258.7,gcp_kvm_cxl_bpftime_node1,measured
412,19200,10645.0,-1,11031.1,gcp_kvm_cxl_bpftime_node1,measured
413,19200,10614.5,-1,11117.3,gcp_kvm_cxl_bpftime_node1,measured
414,19200,11044.9,-1,11376.7,gcp_kvm_cxl_bpftime_node1,measured
415,19200,10970.1,-1,11430.1,gcp_kvm_cxl_bpftime_node1,measured
416,19200,11108.9,-1,11677.4,gcp_kvm_cxl_bpftime_node1,measured
417,19200,11476.6,-1,11903.4,gcp_kvm_cxl_bpftime_node1,measured
418,19200,10918.3,-1,11359.3,gcp_kvm_cxl_bpftime_node1,measured
419,19200,11033.1,-1,11454.8,gcp_kvm_cxl_bpftime_node1,measured
420,19200,10934.1,-1,11328.2,gcp_kvm_cxl_bpftime_node1,measured
421,19200,11216.5,-1,11582.0,gcp_kvm_cxl_bpftime_node1,measured
422,19200,11304.9,-1,11727.0,gcp_kvm_cxl_bpftime_node1,measured
423,19200,11215.7,-1,11517.0,gcp_kvm_cxl_bpftime_node1,measured
424,19200,11154.5,-1,11569.1,gcp_kvm_cxl_bpftime_node1,measured
425,19200,10881.7,-1,11252.3,gcp_kvm_cxl_bpftime_node1,measured
426,19200,11252.5,-1,11541.5,gcp_kvm_cxl_bpftime_node1,measured
427,19200,10583.4,-1,11060.7,gcp_kvm_cxl_bpftime_node1,measured
428,19200,10546.0,-1,11010.0,gcp_kvm_cxl_bpftime_node1,measured
429,19200,11076.0,-1,11550.1,gcp_kvm_cxl_bpftime_node1,measured
430,19200,10789.3,-1,11084.2,gcp_kvm_cxl_bpftime_node1,measured
431,19200,11375.9,-1,11812.9,gcp_kvm_cxl_bpftime_node1,measured
432,19200,11301.8,-1,11759.1,gcp_kvm_cxl_bpftime_node1,measured
433,19200,11224.0,-1,11617.3,gcp_kvm_cxl_bpftime_node1,measured
434,19200,10587.9,-1,10977.6,gcp_kvm_cxl_bpftime_node1,measured
435,19200,11104.8,-1,11634.8,gcp_kvm_cxl_bpftime_node1,measured
436,19200,11086.5,-1,11509.3,gcp_kvm_cxl_bpftime_node1,measured
437,19200,10501.2,-1,10962.9,gcp_kvm_cxl_bpftime_node1,measured
438,19200,10519.0,-1,10975.3,gcp_kvm_cxl_bpftime_node1,measured
439,19200,10781.0,-1,11237.0,gcp_kvm_cxl_bpftime_node1,measured
440,19200,11203.7,-1,11599.7,gcp_kvm_cxl_bpftime_node1,measured
441,19200,10623.7,-1,11086.9,gcp_kvm_cxl_bpftime_node1,measured
442,19200,10631.3,-1,11120.9,gcp_kvm_cxl_bpftime_node1,measured
443,19200,11155.6,-1,11593.1,gcp_kvm_cxl_bpftime_node1,measured
444,19200,11155.0,-1,11479.2,gcp_kvm_cxl_bpftime_node1,measured
445,19200,11239.2,-1,11664.8,gcp_kvm_cxl_bpftime_node1,measured
446,19200,10728.3,-1,11175.3,gcp_kvm_cxl_bpftime_node1,measured
447,19200,10840.5,-1,11325.4,gcp_kvm_cxl_bpftime_node1,measured
448,19200,10849.2,-1,11125.4,gcp_kvm_cxl_bpftime_node1,measured
449,19200,10727.4,-1,11068.5,gcp_kvm_cxl_bpftime_node1,measured
450,19200,11160.5,-1,11543.8,gcp_kvm_cxl_bpftime_node1,measured
451,19200,11234.2,-1,11630.3,gcp_kvm_cxl_bpftime_node1,measured
452,19200,10465.2,-1,10804.2,gcp_kvm_cxl_bpftime_node1,measured
453,19200,10896.3,-1,11258.5,gcp_kvm_cxl_bpftime_node1,measured
454,19200,10595.8,-1,11070.4,gcp_kvm_cxl_bpftime_node1,measured
455,19200,10457.7,-1,10834.3,gcp_kvm_cxl_bpftime_node1,measured
456,19200,10632.9,-1,11102.2,gcp_kvm_cxl_bpftime_node1,measured
457,19200,10983.4,-1,11478.2,gcp_kvm_cxl_bpftime_node1,measured
458,19200,10786.1,-1,11183.3,gcp_kvm_cxl_bpftime_node1,measured
459,19200,10793.2,-1,11346.6,gcp_kvm_cxl_bpftime_node1,measured
460,19200,11074.0,-1,11516.9,gcp_kvm_cxl_bpftime_node1,measured
461,19200,11100.9,-1,11400.7,gcp_kvm_cxl_bpftime_node1,measured
462,19200,10845.0,-1,11282.5,gcp_kvm_cxl_bpftime_node1,measured
463,19200,11146.6,-1,11511.9,gcp_kvm_cxl_bpftime_node1,measured
464,19200,11104.5,-1,11505.9,gcp_kvm_cxl_bpftime_node1,measured
465,19200,11305.2,-1,11700.5,gcp_kvm_cxl_bpftime_node1,measured
466,19200,11050.2,-1,11391.6,gcp_kvm_cxl_bpftime_node1,measured
467,19200,11098.0,-1,11539.1,gcp_kvm_cxl_bpftime_node1,measured
468,19200,10990.8,-1,11367.2,gcp_kvm_cxl_bpftime_node1,measured
469,19200,11324.6,-1,11609.1,gcp_kvm_cxl_bpftime_node1,measured
470,19200,10854.1,-1,11324.2,gcp_kvm_cxl_bpftime_node1,measured
471,19200,10730.1,-1,11248.6,gcp_kvm_cxl_bpftime_node1,measured
472,19200,11280.8,-1,11655.1,gcp_kvm_cxl_bpftime_node1,measured
473,19200,11079.9,-1,11474.7,gcp_kvm_cxl_bpftime_node1,measured
474,19200,11186.8,-1,11607.6,gcp_kvm_cxl_bpftime_node1,measured
475,19200,11271.9,-1,11696.0,gcp_kvm_cxl_bpftime_node1,measured
476,19200,11207.9,-1,11564.5,gcp_kvm_cxl_bpftime_node1,measured
477,19200,11204.5,-1,11493.5,gcp_kvm_cxl_bpftime_node1,measured
478,19200,11146.2,-1,11561.0,gcp_kvm_cxl_bpftime_node1,measured
479,19200,11182.0,-1,11511.8,gcp_kvm_cxl_bpftime_node1,measured
480,19200,10723.8,-1,11165.5,gcp_kvm_cxl_bpftime_node1,measured
481,19200,11098.1,-1,11527.8,gcp_kvm_cxl_bpftime_node1,measured
482,19200,11213.6,-1,11711.8,gcp_kvm_cxl_bpftime_node1,measured
483,19200,11101.4,-1,11575.8,gcp_kvm_cxl_bpftime_node1,measured
484,19200,10972.2,-1,11415.3,gcp_kvm_cxl_bpftime_node1,measured
485,19200,10601.8,-1,10975.5,gcp_kvm_cxl_bpftime_node1,measured
486,19200,11190.6,-1,11391.1,gcp_kvm_cxl_bpftime_node1,measured
487,19200,10818.7,-1,11184.7,gcp_kvm_cxl_bpftime_node1,measured
488,19200,10919.5,-1,11362.7,gcp_kvm_cxl_bpftime_node1,measured
489,19200,11214.5,-1,11674.1,gcp_kvm_cxl_bpftime_node1,measured
490,19200,11054.5,-1,11454.9,gcp_kvm_cxl_bpftime_node1,measured
491,19200,11348.4,-1,11904.3,gcp_kvm_cxl_bpftime_node1,measured
492,19200,10735.3,-1,11169.1,gcp_kvm_cxl_bpftime_node1,measured
493,19200,11232.2,-1,11690.3,gcp_kvm_cxl_bpftime_node1,measured
494,19200,10957.8,-1,11241.8,gcp_kvm_cxl_bpftime_node1,measured
495,19200,11008.9,-1,11440.0,gcp_kvm_cxl_bpftime_node1,measured
496,19200,10838.8,-1,11272.2,gcp_kvm_cxl_bpftime_node1,measured
497,19200,10820.0,-1,11247.5,gcp_kvm_cxl_bpftime_node1,measured
498,19200,10528.9,-1,11001.3,gcp_kvm_cxl_bpftime_node1,measured
499,19200,11211.1,-1,11651.5,gcp_kvm_cxl_bpftime_node1,measured
500,19200,11476.2,-1,11584.4,gcp_kvm_cxl_bpftime_node1,measured
501,19200,11357.0,-1,11770.5,gcp_kvm_cxl_bpftime_node1,measured
502,19200,11005.1,-1,11445.5,gcp_kvm_cxl_bpftime_node1,measured
503,19200,10781.2,-1,11145.9,gcp_kvm_cxl_bpftime_node1,measured
504,19200,10991.2,-1,11381.2,gcp_kvm_cxl_bpftime_node1,measured
505,19200,11292.0,-1,11680.4,gcp_kvm_cxl_bpftime_node1,measured
506,19200,11032.2,-1,11413.7,gcp_kvm_cxl_bpftime_node1,measured
507,19200,10974.3,-1,11365.7,gcp_kvm_cxl_bpftime_node1,measured
508,19200,10697.6,-1,11213.2,gcp_kvm_cxl_bpftime_node1,measured
509,19200,10647.9,-1,11079.8,gcp_kvm_cxl_bpftime_node1,measured
510,19200,11055.2,-1,11425.6,gcp_kvm_cxl_bpftime_node1,measured
511,19200,10827.2,-1,11241.3,gcp_kvm_cxl_bpftime_node1,measured
512,19200,10951.4,-1,11434.5,gcp_kvm_cxl_bpftime_node1,measured
513,19200,11263.0,-1,11664.7,gcp_kvm_cxl_bpftime_node1,measured
514,19200,11214.8,-1,11690.9,gcp_kvm_cxl_bpftime_node1,measured
515,19200,10672.1,-1,11009.3,gcp_kvm_cxl_bpftime_node1,measured
516,19200,10858.0,-1,11300.4,gcp_kvm_cxl_bpftime_node1,measured
517,19200,10688.2,-1,11144.3,gcp_kvm_cxl_bpftime_node1,measured
518,19200,11062.8,-1,11525.3,gcp_kvm_cxl_bpftime_node1,measured
519,19200,11295.8,-1,11744.1,gcp_kvm_cxl_bpftime_node1,measured
520,19200,10949.7,-1,11397.9,gcp_kvm_cxl_bpftime_node1,measured
521,19200,10730.5,-1,11220.5,gcp_kvm_cxl_bpftime_node1,measured
522,19200,10544.6,-1,10973.7,gcp_kvm_cxl_bpftime_node1,measured
523,19200,10742.9,-1,10948.7,gcp_kvm_cxl_bpftime_node1,measured
524,19200,10508.0,-1,10958.0,gcp_kvm_cxl_bpftime_node1,measured
525,19200,10601.7,-1,11047.6,gcp_kvm_cxl_bpftime_node1,measured
526,19200,11043.4,-1,11267.6,gcp_kvm_cxl_bpftime_node1,measured
527,19200,10487.0,-1,10828.5,gcp_kvm_cxl_bpftime_node1,measured
528,19200,11354.8,-1,11861.6,gcp_kvm_cxl_bpftime_node1,measured
529,19200,11038.7,-1,11491.7,gcp_kvm_cxl_bpftime_node1,measured
530,19200,10793.3,-1,11091.6,gcp_kvm_cxl_bpftime_node1,measured
531,19200,10520.6,-1,10883.4,gcp_kvm_cxl_bpftime_node1,measured
532,19200,10553.3,-1,10927.2,gcp_kvm_cxl_bpftime_node1,measured
533,19200,11109.4,-1,11475.3,gcp_kvm_cxl_bpftime_node1,measured
534,19200,10447.3,-1,10931.8,gcp_kvm_cxl_bpftime_node1,measured
535,19200,11106.4,-1,11618.9,gcp_kvm_cxl_bpftime_node1,measured
536,19200,10603.5,-1,10975.7,gcp_kvm_cxl_bpftime_node1,measured
537,19200,11231.1,-1,11679.0,gcp_kvm_cxl_bpftime_node1,measured
538,19200,10845.2,-1,11130.1,gcp_kvm_cxl_bpftime_node1,measured
539,19200,11117.8,-1,11477.3,gcp_kvm_cxl_bpftime_node1,measured
540,19200,11046.3,-1,11468.7,gcp_kvm_cxl_bpftime_node1,measured
541,19200,11133.0,-1,11574.8,gcp_kvm_cxl_bpftime_node1,measured
542,19200,10476.2,-1,10807.3,gcp_kvm_cxl_bpftime_node1,measured
543,19200,10865.4,-1,11221.2,gcp_kvm_cxl_bpftime_node1,measured
544,19200,10967.0,-1,11260.2,gcp_kvm_cxl_bpftime_node1,measured
545,19200,11277.4,-1,11717.6,gcp_kvm_cxl_bpftime_node1,measured
546,19200,10977.3,-1,11257.4,gcp_kvm_cxl_bpftime_node1,measured
547,19200,11174.3,-1,11464.0,gcp_kvm_cxl_bpftime_node1,measured
548,19200,11355.2,-1,11780.3,gcp_kvm_cxl_bpftime_node1,measured
549,19200,11126.9,-1,11443.4,gcp_kvm_cxl_bpftime_node1,measured
550,19200,11093.2,-1,11382.2,gcp_kvm_cxl_bpftime_node1,measured
551,19200,11155.5,-1,11569.7,gcp_kvm_cxl_bpftime_node1,measured
552,19200,10602.6,-1,11055.6,gcp_kvm_cxl_bpftime_node1,measured
553,19200,10520.6,-1,10985.2,gcp_kvm_cxl_bpftime_node1,measured
554,19200,10591.1,-1,11043.7,gcp_kvm_cxl_bpftime_node1,measured
555,19200,10800.1,-1,11220.6,gcp_kvm_cxl_bpftime_node1,measured
556,19200,10883.5,-1,11081.4,gcp_kvm_cxl_bpftime_node1,measured
557,19200,11054.5,-1,11490.8,gcp_kvm_cxl_bpftime_node1,measured
558,19200,11055.9,-1,11423.7,gcp_kvm_cxl_bpftime_node1,measured
559,19200,10991.1,-1,11334.9,gcp_kvm_cxl_bpftime_node1,measured
560,19200,11505.5,-1,11934.9,gcp_kvm_cxl_bpftime_node1,measured
561,19200,10845.0,-1,11235.4,gcp_kvm_cxl_bpftime_node1,measured
562,19200,11191.5,-1,11669.4,gcp_kvm_cxl_bpftime_node1,measured
563,19200,11226.7,-1,11643.7,gcp_kvm_cxl_bpftime_node1,measured
564,19200,11229.2,-1,11626.4,gcp_kvm_cxl_bpftime_node1,measured
565,19200,11077.3,-1,11548.9,gcp_kvm_cxl_bpftime_node1,measured
566,19200,11176.3,-1,11592.3,gcp_kvm_cxl_bpftime_node1,measured
567,19200,11450.6,-1,11889.6,gcp_kvm_cxl_bpftime_node1,measured
568,19200,10529.1,-1,11001.9,gcp_kvm_cxl_bpftime_node1,measured
569,19200,10536.1,-1,11017.1,gcp_kvm_cxl_bpftime_node1,measured
570,19200,11220.7,-1,11695.9,gcp_kvm_cxl_bpftime_node1,measured
571,19200,11275.6,-1,11661.1,gcp_kvm_cxl_bpftime_node1,measured
572,19200,11156.5,-1,11609.9,gcp_kvm_cxl_bpftime_node1,measured
573,19200,10981.1,-1,11447.1,gcp_kvm_cxl_bpftime_node1,measured
574,19200,10852.5,-1,11298.1,gcp_kvm_cxl_bpftime_node1,measured
575,19200,11086.0,-1,11640.9,gcp_kvm_cxl_bpftime_node1,measured
576,19200,10817.5,-1,11292.5,gcp_kvm_cxl_bpftime_node1,measured
577,19200,10740.2,-1,11311.2,gcp_kvm_cxl_bpftime_node1,measured
578,19200,11052.0,-1,11486.8,gcp_kvm_cxl_bpftime_node1,measured
579,19200,11002.0,-1,11406.2,gcp_kvm_cxl_bpftime_node1,measured
580,19200,11196.9,-1,11655.6,gcp_kvm_cxl_bpftime_node1,measured
581,19200,10650.0,-1,11039.7,gcp_kvm_cxl_bpftime_node1,measured
582,19200,11430.5,-1,11806.9,gcp_kvm_cxl_bpftime_node1,measured
583,19200,10799.1,-1,11176.2,gcp_kvm_cxl_bpftime_node1,measured
584,19200,10836.3,-1,11349.9,gcp_kvm_cxl_bpftime_node1,measured
585,19200,11433.2,-1,11843.4,gcp_kvm_cxl_bpftime_node1,measured
586,19200,11097.9,-1,11538.9,gcp_kvm_cxl_bpftime_node1,measured
587,19200,10869.0,-1,11223.7,gcp_kvm_cxl_bpftime_node1,measured
588,19200,11498.0,-1,11798.4,gcp_kvm_cxl_bpftime_node1,measured
589,19200,11098.5,-1,11468.0,gcp_kvm_cxl_bpftime_node1,measured
590,19200,11017.6,-1,11406.5,gcp_kvm_cxl_bpftime_node1,measured
591,19200,11112.0,-1,11444.8,gcp_kvm_cxl_bpftime_node1,measured
592,19200,10894.4,-1,11248.8,gcp_kvm_cxl_bpftime_node1,measured
593,19200,11342.1,-1,11779.0,gcp_kvm_cxl_bpftime_node1,measured
594,19200,10544.5,-1,11014.2,gcp_kvm_cxl_bpftime_node1,measured
595,19200,10921.3,-1,11352.1,gcp_kvm_cxl_bpftime_node1,measured
596,19200,11039.8,-1,11326.1,gcp_kvm_cxl_bpftime_node1,measured
597,19200,11136.9,-1,11553.6,gcp_kvm_cxl_bpftime_node1,measured
598,19200,11253.1,-1,11673.2,gcp_kvm_cxl_bpftime_node1,measured
599,19200,11144.8,-1,11446.3,gcp_kvm_cxl_bpftime_node1,measured
600,19200,11218.3,-1,11323.5,gcp_kvm_cxl_bpftime_node1,measured
601,19200,11456.7,-1,12010.9,gcp_kvm_cxl_bpftime_node1,measured
602,19200,11118.9,-1,11578.9,gcp_kvm_cxl_bpftime_node1,measured
603,19200,10799.4,-1,11213.1,gcp_kvm_cxl_bpftime_node1,measured
604,19200,11504.5,-1,11911.4,gcp_kvm_cxl_bpftime_node1,measured
605,19200,11166.9,-1,11604.4,gcp_kvm_cxl_bpftime_node1,measured
606,19200,11289.1,-1,11690.5,gcp_kvm_cxl_bpftime_node1,measured
607,19200,11230.8,-1,11507.5,gcp_kvm_cxl_bpftime_node1,measured
608,19200,10943.3,-1,11150.6,gcp_kvm_cxl_bpftime_node1,measured
609,19200,10855.4,-1,11061.8,gcp_kvm_cxl_bpftime_node1,measured
610,19200,11125.1,-1,11480.1,gcp_kvm_cxl_bpftime_node1,measured
611,19200,11086.8,-1,11281.9,gcp_kvm_cxl_bpftime_node1,measured
612,19200,11133.5,-1,11437.0,gcp_kvm_cxl_bpftime_node1,measured
613,19200,10452.1,-1,10959.8,gcp_kvm_cxl_bpftime_node1,measured
614,19200,10704.6,-1,10976.8,gcp_kvm_cxl_bpftime_node1,measured
615,19200,10868.4,-1,11156.5,gcp_kvm_cxl_bpftime_node1,measured
616,19200,11406.7,-1,11825.5,gcp_kvm_cxl_bpftime_node1,measured
617,19200,11179.8,-1,11461.6,gcp_kvm_cxl_bpftime_node1,measured
618,19200,10921.1,-1,11371.2,gcp_kvm_cxl_bpftime_node1,measured
619,19200,11037.3,-1,11468.1,gcp_kvm_cxl_bpftime_node1,measured
620,19200,10919.4,-1,11264.1,gcp_kvm_cxl_bpftime_node1,measured
621,19200,11245.8,-1,11554.7,gcp_kvm_cxl_bpftime_node1,measured
622,19200,11071.6,-1,11322.7,gcp_kvm_cxl_bpftime_node1,measured
623,19200,11261.8,-1,11646.8,gcp_kvm_cxl_bpftime_node1,measured
624,19200,11196.2,-1,11602.7,gcp_kvm_cxl_bpftime_node1,measured
625,19200,11258.7,-1,11620.6,gcp_kvm_cxl_bpftime_node1,measured
626,19200,11293.8,-1,11726.9,gcp_kvm_cxl_bpftime_node1,measured
627,19200,11318.5,-1,11724.6,gcp_kvm_cxl_bpftime_node1,measured
628,19200,10955.2,-1,11173.3,gcp_kvm_cxl_bpftime_node1,measured
629,19200,11141.6,-1,11489.0,gcp_kvm_cxl_bpftime_node1,measured
630,19200,10938.1,-1,11492.2,gcp_kvm_cxl_bpftime_node1,measured
631,19200,11031.6,-1,11377.0,gcp_kvm_cxl_bpftime_node1,measured
632,19200,10836.6,-1,11210.6,gcp_kvm_cxl_bpftime_node1,measured
633,19200,11147.5,-1,11436.8,gcp_kvm_cxl_bpftime_node1,measured
634,19200,11329.4,-1,11746.5,gcp_kvm_cxl_bpftime_node1,measured
635,19200,11160.8,-1,11692.0,gcp_kvm_cxl_bpftime_node1,measured
636,19200,11080.0,-1,11468.6,gcp_kvm_cxl_bpftime_node1,measured
637,19200,11296.4,-1,11666.2,gcp_kvm_cxl_bpftime_node1,measured
638,19200,11056.8,-1,11535.0,gcp_kvm_cxl_bpftime_node1,measured
639,19200,11341.5,-1,11784.0,gcp_kvm_cxl_bpftime_node1,measured
640,19200,11369.3,-1,11825.8,gcp_kvm_cxl_bpftime_node1,measured
641,19200,11239.8,-1,11645.4,gcp_kvm_cxl_bpftime_node1,measured
642,19200,10625.3,-1,11122.9,gcp_kvm_cxl_bpftime_node1,measured
643,19200,10756.6,-1,11153.3,gcp_kvm_cxl_bpftime_node1,measured
644,19200,11224.9,-1,11513.6,gcp_kvm_cxl_bpftime_node1,measured
645,19200,11352.2,-1,11712.1,gcp_kvm_cxl_bpftime_node1,measured
646,19200,11170.6,-1,11631.6,gcp_kvm_cxl_bpftime_node1,measured
647,19200,11247.9,-1,11692.5,gcp_kvm_cxl_bpftime_node1,measured
648,19200,11005.0,-1,11527.5,gcp_kvm_cxl_bpftime_node1,measured
649,19200,11281.7,-1,11731.8,gcp_kvm_cxl_bpftime_node1,measured
650,19200,11179.3,-1,11709.5,gcp_kvm_cxl_bpftime_node1,measured
651,19200,10955.3,-1,11514.2,gcp_kvm_cxl_bpftime_node1,measured
652,19200,11279.8,-1,11732.1,gcp_kvm_cxl_bpftime_node1,measured
653,19200,11239.2,-1,11633.2,gcp_kvm_cxl_bpftime_node1,measured
654,19200,11025.8,-1,11505.6,gcp_kvm_cxl_bpftime_node1,measured
655,19200,11194.7,-1,11621.5,gcp_kvm_cxl_bpftime_node1,measured
656,19200,10660.5,-1,11058.1,gcp_kvm_cxl_bpftime_node1,measured
657,19200,10572.0,-1,11043.3,gcp_kvm_cxl_bpftime_node1,measured
658,19200,11204.9,-1,11590.4,gcp_kvm_cxl_bpftime_node1,measured
659,19200,11379.0,-1,11741.0,gcp_kvm_cxl_bpftime_node1,measured
660,19200,11147.1,-1,11440.9,gcp_kvm_cxl_bpftime_node1,measured
661,19200,10866.9,-1,11390.5,gcp_kvm_cxl_bpftime_node1,measured
662,19200,11310.4,-1,11628.9,gcp_kvm_cxl_bpftime_node1,measured
663,19200,10665.2,-1,11151.7,gcp_kvm_cxl_bpftime_node1,measured
664,19200,11289.6,-1,11680.1,gcp_kvm_cxl_bpftime_node1,measured
665,19200,11284.2,-1,11628.7,gcp_kvm_cxl_bpftime_node1,measured
666,19200,11059.0,-1,11440.8,gcp_kvm_cxl_bpftime_node1,measured
667,19200,10546.1,-1,11012.7,gcp_kvm_cxl_bpftime_node1,measured
668,19200,10612.3,-1,11100.5,gcp_kvm_cxl_bpftime_node1,measured
669,19200,11384.3,-1,11772.7,gcp_kvm_cxl_bpftime_node1,measured
670,19200,10841.1,-1,11307.4,gcp_kvm_cxl_bpftime_node1,measured
671,19200,11377.5,-1,11770.2,gcp_kvm_cxl_bpftime_node1,measured
672,19200,11082.1,-1,11590.2,gcp_kvm_cxl_bpftime_node1,measured
673,19200,10869.5,-1,11312.2,gcp_kvm_cxl_bpftime_node1,measured
674,19200,11307.3,-1,11771.5,gcp_kvm_cxl_bpftime_node1,measured
675,19200,11216.7,-1,11758.8,gcp_kvm_cxl_bpftime_node1,measured
676,19200,10781.7,-1,11212.3,gcp_kvm_cxl_bpftime_node1,measured
677,19200,11040.3,-1,11522.9,gcp_kvm_cxl_bpftime_node1,measured
678,19200,11098.3,-1,11504.9,gcp_kvm_cxl_bpftime_node1,measured
679,19200,11294.5,-1,11822.0,gcp_kvm_cxl_bpftime_node1,measured
